Employee_ID,FirstName,LastName,Gender,Age,Education,EducationField,Country,JobRole,YearsAtCompany,BusinessTravel,Department,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobSatisfaction,NumCompaniesWorked,OverTime,PerformanceRating,RelationshipSatisfaction,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,DistanceFromHQ,StreetAddress,City,State,Zipcode,Longitude,Latitude,AgeWhenHired,MaritalStatus,Over18,PercentSalaryHike,StockOptionLevel,MonthlyIncome,DailyRate,HourlyRate,WorkLifeBalanceScore,LeadershipScore,CultureScore,Benefits_LeaveScore,CompensationScore,HappinessPercent,Attrition,MonthlyIncome_SDBIN
1647.000000,"Gaven","Cooper","M",31.000000,"Bachelors","Life Sciences","United States","Research Scientist",7.000000,"Travel_Frequently","Information Technology","Very High","High","Junior Associate","High",1.000000,"No","Excellent","Low",7.000000,2.000000,1.000000,2.000000,7.000000,7.000000,15.251500,"35 PIERMONT RD","Norwood","NJ",7648.000000,-73.937679,41.002261,20.000000,"Single","Y",12.000000,"No Option Plan",4084.000000,136.133333,17.016667,0.548000,0.834000,0.713000,0.662000,0.758000,0.868031,"Yes",0
1648.000000,"Francis","Solomon","M",35.000000,"Bachelors","Life Sciences","United States","Laboratory Technician",1.000000,"Travel_Rarely","Information Technology","Low","High","Junior Associate","Low",1.000000,"Yes","Excellent","Very High",1.000000,2.000000,3.000000,0.000000,0.000000,0.000000,11.218100,"2131 HART ST","New York","NY",10473.000000,-73.769558,40.838202,33.000000,"Divorced","Y",12.000000,"Full Option Plan",2074.000000,69.133333,8.641667,0.754000,0.593000,0.760000,0.798000,0.844000,0.673769,"Yes",0
1649.000000,"Pablo","Bautista","M",53.000000,"Doctorate","Technical Degree","United States","Manufacturing Director",33.000000,"Travel_Rarely","Information Technology","High","Medium","Manager","Very High",0.000000,"No","Excellent","Medium",34.000000,4.000000,3.000000,7.000000,1.000000,9.000000,18.660000,"2 Bridge St","Lincoln Park","NJ",7035.000000,-74.293458,40.899127,36.000000,"Married","Y",16.000000,"Full Option Plan",10169.000000,338.966667,42.370833,0.459000,0.846000,0.863000,0.801000,0.913000,0.869437,"Yes",0
1650.000000,"Adam","Fitzpatrick","M",38.000000,"Bachelors","Medical","United States","Manufacturing Director",5.000000,"Travel_Rarely","Information Technology","High","High","Associate","Medium",4.000000,"No","Excellent","Low",7.000000,2.000000,3.000000,2.000000,1.000000,4.000000,8.747700,"7359 136TH ST","New York","NY",11367.000000,-73.824954,40.721931,23.000000,"Married","Y",11.000000,"Large Option Plan",4855.000000,161.833333,20.229167,0.741000,0.662000,0.710000,0.790000,0.727000,0.948850,"Yes",0
1651.000000,"Cameron","Bennett","M",28.000000,"Bachelors","Medical","United States","Laboratory Technician",1.000000,"Travel_Rarely","Information Technology","High","High","Junior Associate","Medium",1.000000,"Yes","Excellent","High",1.000000,3.000000,3.000000,1.000000,0.000000,0.000000,5.932200,"1930 SEDGWICK AVE","New York","NY",10453.000000,-73.914572,40.857404,32.000000,"Married","Y",17.000000,"Small Option Plan",2408.000000,80.266667,10.033333,0.675000,0.742000,0.791000,0.704000,0.679000,0.727904,"Yes",0
1652.000000,"Jordyn","Jacobs","M",40.000000,"Bachelors","Life Sciences","United States","Laboratory Technician",4.000000,"Travel_Rarely","Information Technology","Low","High","Junior Associate","Low",3.000000,"Yes","Excellent","Medium",10.000000,3.000000,1.000000,2.000000,0.000000,3.000000,11.576200,"23330 41ST AVE","New York","NY",11363.000000,-73.751099,40.766970,46.000000,"Single","Y",14.000000,"No Option Plan",2166.000000,72.200000,9.025000,0.785000,0.670000,0.527000,0.634000,0.815000,0.936603,"Yes",0
1653.000000,"Jordan","Zuniga","M",23.000000,"Below College","Medical","United States","Laboratory Technician",5.000000,"Travel_Rarely","Research & Development","Very High","Medium","Junior Associate","High",1.000000,"Yes","Excellent","Low",8.000000,2.000000,3.000000,4.000000,1.000000,2.000000,11.994400,"2131 HART ST","New York","NY",10473.000000,-73.765202,40.859239,22.000000,"Single","Y",11.000000,"No Option Plan",3989.000000,132.966667,16.620833,0.763000,0.829000,0.775000,0.505000,0.834000,0.476902,"Yes",0
1654.000000,"Jensen","Norris","M",32.000000,"Masters","Life Sciences","United States","Laboratory Technician",1.000000,"Travel_Rarely","Research & Development","Very High","High","Junior Associate","Medium",1.000000,"No","Excellent","Low",9.000000,2.000000,3.000000,0.000000,0.000000,0.000000,10.116100,"25 LEGREGNI ST","Garfield","NJ",7663.000000,-74.094644,40.895788,20.000000,"Single","Y",12.000000,"No Option Plan",1393.000000,46.433333,5.804167,0.691000,0.765000,0.895000,0.634000,0.613000,0.958528,"Yes",-1
1655.000000,"Reuben","Barnes","M",43.000000,"Bachelors","Technical Degree","United States","Research Scientist",1.000000,"Travel_Frequently","Research & Development","High","Medium","Junior Associate","High",9.000000,"Yes","Excellent","Very High",6.000000,4.000000,3.000000,0.000000,0.000000,0.000000,10.030300,"774 MONTAUK AVE","New York","NY",11208.000000,-73.868905,40.660406,42.000000,"Married","Y",16.000000,"Full Option Plan",2437.000000,81.233333,10.154167,0.745000,0.705000,0.712000,0.626000,0.814000,0.984068,"Yes",0
1656.000000,"Samson","Hernandez","M",22.000000,"Below College","Medical","United States","Laboratory Technician",1.000000,"Travel_Rarely","Research & Development","High","High","Junior Associate","Low",1.000000,"Yes","Excellent","High",6.000000,6.000000,3.000000,0.000000,0.000000,0.000000,11.574000,"436 87TH ST","New York","NY",11209.000000,-74.027656,40.621154,26.000000,"Married","Y",17.000000,"No Option Plan",2398.000000,79.933333,9.991667,0.746000,0.624000,0.708000,0.646000,0.902000,0.982866,"Yes",0
1657.000000,"Luciano","Cordova","M",44.000000,"Some College","Medical","United States","Research Scientist",5.000000,"Travel_Frequently","Research & Development","High","High","Junior Associate","Medium",1.000000,"Yes","Excellent","High",6.000000,2.000000,2.000000,3.000000,2.000000,3.000000,8.193400,"153 EVERGREEN PL","Bogota","NJ",7666.000000,-74.005918,40.898667,21.000000,"Divorced","Y",12.000000,"Small Option Plan",2342.000000,78.066667,9.758333,0.724000,0.659000,0.723000,0.651000,0.732000,0.982450,"Yes",0
1658.000000,"Thomas","Salas","M",34.000000,"Masters","Life Sciences","United States","Laboratory Technician",7.000000,"Travel_Frequently","Research & Development","Very High","High","Associate","Low",4.000000,"No","Excellent","High",11.000000,3.000000,2.000000,1.000000,0.000000,7.000000,13.141000,"545 TARGEE ST","New York","NY",10304.000000,-74.083482,40.613033,50.000000,"Married","Y",17.000000,"Full Option Plan",5346.000000,178.200000,22.275000,0.730000,0.741000,0.712000,0.695000,0.761000,0.974675,"Yes",0
1659.000000,"Andreas","Bell","M",37.000000,"Masters","Medical","United States","Manufacturing Director",10.000000,"Travel_Rarely","Finance","Very High","High","Associate","Low",1.000000,"No","Excellent","Medium",10.000000,4.000000,1.000000,3.000000,0.000000,8.000000,13.536700,"14147 183RD ST","New York","NY",11413.000000,-73.760623,40.669568,29.000000,"Single","Y",15.000000,"No Option Plan",4213.000000,140.433333,17.554167,0.687000,0.650000,0.668000,0.770000,0.776000,0.973741,"Yes",0
1660.000000,"Cindy","Poole","F",46.000000,"Some College","Medical","United States","Healthcare Representative",9.000000,"Travel_Rarely","Finance","Very High","High","Associate","Medium",4.000000,"No","Outstanding","Very High",13.000000,2.000000,4.000000,7.000000,3.000000,7.000000,10.298700,"537 W 261ST ST","New York","NY",10471.000000,-73.902581,40.922720,28.000000,"Married","Y",22.000000,"Full Option Plan",8926.000000,297.533333,37.191667,0.375000,0.686000,0.706000,0.783000,0.751000,0.917899,"Yes",0
1661.000000,"Tristan","Rivas","M",29.000000,"Some College","Life Sciences","United States","Research Scientist",1.000000,"Travel_Frequently","Finance","Very High","Medium","Junior Associate","Very High",1.000000,"Yes","Outstanding","Medium",1.000000,3.000000,2.000000,0.000000,1.000000,0.000000,17.111000,"8 LONE CEDAR WAY","Harrington Park","NJ",7675.000000,-73.980841,41.030523,45.000000,"Single","Y",24.000000,"No Option Plan",2439.000000,81.300000,10.162500,0.853000,0.698000,0.570000,0.836000,0.847000,0.980927,"Yes",0
1662.000000,"Baron","Villegas","M",22.000000,"Below College","Life Sciences","United States","Research Scientist",1.000000,"Travel_Rarely","Finance","Very High","High","Junior Associate","Medium",1.000000,"Yes","Outstanding","Low",1.000000,2.000000,3.000000,0.000000,0.000000,0.000000,18.807400,"15 DORVAL AVE","New York","NY",10312.000000,-74.174793,40.558980,48.000000,"Single","Y",23.000000,"No Option Plan",2472.000000,82.400000,10.300000,0.897000,0.702000,0.643000,0.651000,0.775000,0.960283,"Yes",0
1663.000000,"Jaime","Mcmillan","M",34.000000,"Masters","Technical Degree","United States","Research Scientist",5.000000,"Non-Travel","Finance","Very High","Low","Junior Associate","Low",1.000000,"Yes","Outstanding","Medium",5.000000,2.000000,3.000000,2.000000,3.000000,0.000000,7.593300,"2855 BRONX PARK E","New York","NY",10467.000000,-73.870886,40.862443,31.000000,"Married","Y",23.000000,"Full Option Plan",2307.000000,76.900000,9.612500,0.832000,0.672000,0.850000,0.677000,0.792000,0.419063,"Yes",0
1664.000000,"Eduardo","Carlson","M",56.000000,"Some College","Life Sciences","United States","Laboratory Technician",4.000000,"Travel_Rarely","Research & Development","Low","High","Junior Associate","Very High",1.000000,"No","Excellent","Very High",8.000000,3.000000,3.000000,2.000000,1.000000,0.000000,7.252300,"125 THEODORE CONRAD DR","West New York","NJ",7305.000000,-74.043635,40.693607,20.000000,"Single","Y",16.000000,"No Option Plan",2587.000000,86.233333,10.779167,0.813000,0.643000,0.911000,0.810000,0.689000,0.974432,"Yes",0
1665.000000,"Aria","Lin","F",32.000000,"Some College","Life Sciences","United States","Research Scientist",4.000000,"Travel_Frequently","Research & Development","Low","Very High","Junior Associate","High",3.000000,"Yes","Excellent","Low",8.000000,2.000000,3.000000,1.000000,0.000000,3.000000,12.606600,"19 VAN SAUN PL","Elmwood Park","NJ",7410.000000,-74.107048,40.933791,30.000000,"Single","Y",14.000000,"No Option Plan",2432.000000,81.066667,10.133333,0.731000,0.721000,0.752000,0.747000,0.722000,0.981971,"Yes",0
1666.000000,"German","Brennan","M",28.000000,"Bachelors","Technical Degree","United States","Laboratory Technician",4.000000,"Travel_Rarely","Research & Development","High","Medium","Junior Associate","Very High",5.000000,"No","Excellent","Low",6.000000,2.000000,2.000000,1.000000,0.000000,3.000000,19.870800,"12 KNIGHT RD","Demarest","NJ",7470.000000,-74.272563,40.958390,22.000000,"Divorced","Y",12.000000,"Full Option Plan",2367.000000,78.900000,9.862500,0.873000,0.659000,0.698000,0.806000,0.714000,0.862470,"Yes",0
1667.000000,"Clay","Lynn","M",29.000000,"Masters","Medical","United States","Research Scientist",2.000000,"Travel_Rarely","Research & Development","Low","High","Junior Associate","Very High",9.000000,"Yes","Excellent","Medium",4.000000,3.000000,4.000000,2.000000,2.000000,2.000000,5.864800,"21 NOSTRAND AVE","New York","NY",11206.000000,-73.953123,40.699325,24.000000,"Married","Y",14.000000,"Small Option Plan",4787.000000,159.566667,19.945833,0.397000,0.888000,0.899000,0.664000,0.662000,0.948250,"Yes",0
1668.000000,"Raiden","Chung","M",56.000000,"Some College","Technical Degree","United States","Laboratory Technician",10.000000,"Travel_Rarely","Research & Development","Very High","High","Junior Associate","High",8.000000,"No","Excellent","Very High",14.000000,4.000000,1.000000,9.000000,9.000000,8.000000,10.862800,"160 PILOT ST","New York","NY",10464.000000,-73.778482,40.841506,40.000000,"Married","Y",11.000000,"Full Option Plan",2339.000000,77.966667,9.745833,0.832000,0.643000,0.750000,0.769000,0.738000,0.983670,"Yes",0
1669.000000,"Ayden","Shah","M",41.000000,"Some College","Life Sciences","United States","Sales Executive",6.000000,"Travel_Rarely","Operations","Medium","High","Associate","Very High",8.000000,"Yes","Excellent","Low",8.000000,0.000000,1.000000,4.000000,0.000000,5.000000,9.644900,"3760 BOSTON RD","New York","NY",10469.000000,-73.839498,40.880713,49.000000,"Single","Y",11.000000,"No Option Plan",5993.000000,199.766667,24.970833,0.674000,0.677000,0.756000,0.801000,0.826000,0.905966,"Yes",0
1670.000000,"Landen","Buck","M",36.000000,"Masters","Life Sciences","United States","Sales Representative",5.000000,"Travel_Rarely","Operations","High","Medium","Junior Associate","Low",7.000000,"No","Outstanding","Medium",10.000000,4.000000,3.000000,3.000000,0.000000,3.000000,9.200000,"2305 STRAUSS ST","New York","NY",11212.000000,-73.913180,40.657438,29.000000,"Single","Y",23.000000,"No Option Plan",3407.000000,113.566667,14.195833,0.659000,0.750000,0.724000,0.704000,0.752000,0.967272,"Yes",0
1671.000000,"Andy","Moses","M",39.000000,"Bachelors","Technical Degree","United States","Sales Representative",1.000000,"Travel_Rarely","Operations","Very High","High","Associate","Very High",3.000000,"No","Excellent","High",19.000000,6.000000,4.000000,0.000000,0.000000,0.000000,9.004500,"4199 WEBSTER AVE","New York","NY",10470.000000,-73.873789,40.890466,32.000000,"Married","Y",14.000000,"Full Option Plan",2086.000000,69.533333,8.691667,0.617000,0.822000,0.655000,0.660000,0.772000,0.582832,"Yes",0
1672.000000,"Jamarion","Durham","M",50.000000,"Some College","Marketing","United States","Sales Representative",3.000000,"Travel_Rarely","Sales","Low","Medium","Junior Associate","High",1.000000,"Yes","Excellent","High",3.000000,2.000000,3.000000,2.000000,0.000000,2.000000,15.895500,"412 CENTRAL AVE","Hawthorne","NJ",7506.000000,-74.195353,40.938512,41.000000,"Married","Y",14.000000,"No Option Plan",2683.000000,89.433333,11.179167,0.393000,0.669000,0.785000,0.626000,0.508000,0.972143,"Yes",0
1673.000000,"Alberto","Benitez","M",46.000000,"Some College","Medical","United States","Sales Executive",9.000000,"Travel_Rarely","Sales","High","Medium","Manager","Very High",1.000000,"No","Excellent","Very High",9.000000,3.000000,3.000000,8.000000,4.000000,7.000000,3.323400,"91 7TH AVE","New York","NY",10011.000000,-73.998418,40.739602,48.000000,"Single","Y",16.000000,"No Option Plan",9619.000000,320.633333,40.079167,0.763000,0.860000,0.652000,0.708000,0.573000,0.591155,"Yes",0
1674.000000,"Melina","Fields","F",25.000000,"Bachelors","Marketing","United States","Sales Executive",6.000000,"Travel_Rarely","Sales","High","Medium","Associate","High",1.000000,"Yes","Excellent","Very High",6.000000,1.000000,3.000000,4.000000,0.000000,3.000000,0.584400,"129 W 92ND ST","New York","NY",10025.000000,-73.970466,40.791496,41.000000,"Single","Y",11.000000,"No Option Plan",5744.000000,191.466667,23.933333,0.659000,0.814000,0.721000,0.609000,0.805000,0.940625,"Yes",0
1675.000000,"Darrell","Delgado","M",31.000000,"Masters","Life Sciences","United States","Sales Executive",7.000000,"Travel_Rarely","Sales","Medium","Low","Associate","High",4.000000,"Yes","Excellent","Medium",12.000000,3.000000,2.000000,7.000000,7.000000,7.000000,13.883200,"25 GARWOOD RD","Elmwood Park","NJ",7410.000000,-74.118308,40.950332,37.000000,"Married","Y",18.000000,"No Option Plan",6172.000000,205.733333,25.716667,0.614000,0.827000,0.751000,0.546000,0.648000,0.690152,"Yes",0
1676.000000,"Alonzo","Nichols","M",19.000000,"Below College","Marketing","United States","Sales Representative",0.000000,"Travel_Rarely","Sales","Very High","High","Junior Associate","High",1.000000,"Yes","Excellent","Very High",0.000000,2.000000,2.000000,0.000000,0.000000,0.000000,4.828500,"1001 HAZEN ST","New York","NY",11370.000000,-73.880076,40.793805,38.000000,"Single","Y",19.000000,"No Option Plan",1675.000000,55.833333,6.979167,0.760000,0.842000,0.816000,0.880000,0.642000,0.601107,"Yes",0
1677.000000,"Landon","Brooks","M",31.000000,"Bachelors","Life Sciences","United States","Sales Executive",2.000000,"Travel_Rarely","Sales","Medium","Low","Associate","High",3.000000,"Yes","Excellent","High",4.000000,2.000000,3.000000,2.000000,2.000000,2.000000,9.905100,"543 E 55TH ST","New York","NY",11203.000000,-73.924488,40.644201,45.000000,"Married","Y",11.000000,"Full Option Plan",4559.000000,151.966667,18.995833,0.750000,0.864000,0.663000,0.783000,0.619000,0.794984,"Yes",0
1678.000000,"Kenley","Becker","F",19.000000,"Below College","Technical Degree","United States","Sales Representative",0.000000,"Travel_Frequently","Sales","High","Low","Junior Associate","Low",0.000000,"No","Outstanding","Low",1.000000,5.000000,4.000000,0.000000,0.000000,0.000000,18.540600,"331 MONROE AVE","Midland Park","NJ",7481.000000,-74.171214,41.004671,46.000000,"Single","Y",21.000000,"No Option Plan",2325.000000,77.500000,9.687500,0.769000,0.736000,0.707000,0.810000,0.769000,0.840792,"Yes",0
1679.000000,"Chasity","Donovan","F",41.000000,"Some College","Marketing","United States","Sales Representative",4.000000,"Travel_Rarely","Sales","Medium","High","Junior Associate","Medium",1.000000,"Yes","Outstanding","Very High",4.000000,5.000000,2.000000,3.000000,0.000000,2.000000,16.717800,"126 CEDAR GROVE AVE","New York","NY",10306.000000,-74.099849,40.561718,45.000000,"Single","Y",22.000000,"No Option Plan",3140.000000,104.666667,13.083333,0.844000,0.776000,0.748000,0.770000,0.686000,0.983110,"Yes",0
1680.000000,"Dulce","Hayes","F",29.000000,"Bachelors","Marketing","United States","Sales Executive",10.000000,"Travel_Rarely","Sales","Medium","High","Manager","Very High",1.000000,"No","Outstanding","Very High",10.000000,3.000000,2.000000,4.000000,1.000000,9.000000,10.559200,"77 WILLIAMSON RD","Bergenfield","NJ",7621.000000,-74.007035,40.933419,23.000000,"Married","Y",22.000000,"Small Option Plan",7639.000000,254.633333,31.829167,0.518000,0.692000,0.642000,0.757000,0.694000,0.981844,"Yes",0
1681.000000,"Zackary","Clements","M",32.000000,"Masters","Medical","United States","Sales Executive",14.000000,"Travel_Rarely","Sales","Very High","Low","Manager","Very High",1.000000,"No","Excellent","High",14.000000,2.000000,2.000000,8.000000,9.000000,8.000000,7.366200,"220 LAFAYETTE AVE","North Arlington","NJ",7071.000000,-74.108561,40.806570,40.000000,"Married","Y",11.000000,"No Option Plan",10400.000000,346.666667,43.333333,0.498000,0.686000,0.775000,0.730000,0.754000,0.730761,"Yes",0
1682.000000,"Randy","Rivers","M",30.000000,"Masters","Marketing","United States","Sales Executive",6.000000,"Travel_Frequently","Sales","High","Medium","Associate","Low",5.000000,"No","Excellent","High",9.000000,5.000000,2.000000,3.000000,0.000000,1.000000,14.992100,"511 W CASWELL AVE","New York","NY",10314.000000,-74.153717,40.615985,30.000000,"Single","Y",15.000000,"No Option Plan",6696.000000,223.200000,27.900000,0.277000,0.785000,0.896000,0.710000,0.810000,0.971084,"Yes",0
1683.000000,"Nico","Rowland","M",26.000000,"Masters","Marketing","United States","Sales Executive",8.000000,"Travel_Rarely","Sales","Very High","Medium","Associate","Very High",1.000000,"Yes","Excellent","Medium",8.000000,0.000000,3.000000,7.000000,7.000000,4.000000,5.754600,"2723 BUTLER ST","New York","NY",11369.000000,-73.863959,40.764874,49.000000,"Single","Y",12.000000,"No Option Plan",5828.000000,194.266667,24.283333,0.631000,0.831000,0.781000,0.841000,0.792000,0.950259,"Yes",0
1684.000000,"Sienna","Franklin","F",39.000000,"Some College","Medical","United States","Sales Executive",1.000000,"Travel_Rarely","Sales","Very High","High","Associate","High",4.000000,"Yes","Excellent","Low",12.000000,3.000000,2.000000,0.000000,0.000000,0.000000,8.072400,"100 W MOSHOLU PKWY S","New York","NY",10468.000000,-73.886937,40.880895,35.000000,"Married","Y",18.000000,"No Option Plan",5238.000000,174.600000,21.825000,0.778000,0.797000,0.702000,0.711000,0.766000,0.984209,"Yes",0
1685.000000,"Tobias","Beard","M",21.000000,"Below College","Technical Degree","United States","Sales Representative",3.000000,"Travel_Frequently","Sales","Low","Medium","Junior Associate","Medium",1.000000,"Yes","Excellent","High",3.000000,3.000000,3.000000,2.000000,1.000000,2.000000,8.991800,"121 SHERIDAN AVE","New York","NY",11208.000000,-73.867026,40.679678,50.000000,"Single","Y",11.000000,"No Option Plan",2174.000000,72.466667,9.058333,0.653000,0.689000,0.765000,0.724000,0.627000,0.652564,"Yes",0
1686.000000,"Logan","Hudson","M",33.000000,"Bachelors","Marketing","United States","Sales Representative",1.000000,"Travel_Rarely","Sales","Very High","High","Junior Associate","High",1.000000,"Yes","Excellent","Medium",1.000000,2.000000,3.000000,0.000000,0.000000,0.000000,15.096200,"330 GOFFLE RD","Hawthorne","NJ",7506.000000,-74.164836,40.945149,19.000000,"Single","Y",13.000000,"No Option Plan",2851.000000,95.033333,11.879167,0.693000,0.686000,0.683000,0.737000,0.744000,0.661991,"Yes",0
1687.000000,"Catalina","Walters","F",41.000000,"Bachelors","Marketing","United States","Sales Executive",8.000000,"Travel_Frequently","Sales","Low","High","Associate","Medium",1.000000,"No","Excellent","High",8.000000,5.000000,3.000000,7.000000,7.000000,7.000000,18.627000,"184 E SADDLE RIVER RD","Ramsey","NJ",7458.000000,-74.099333,41.034580,46.000000,"Single","Y",18.000000,"No Option Plan",9355.000000,311.833333,38.979167,0.755000,0.715000,0.693000,0.736000,0.520000,0.451467,"Yes",0
1688.000000,"Soren","Juarez","M",40.000000,"Some College","Marketing","United States","Sales Executive",6.000000,"Travel_Rarely","Information Technology","High","Medium","Associate","High",2.000000,"Yes","Excellent","Low",8.000000,6.000000,3.000000,4.000000,1.000000,0.000000,17.256100,"120 FAIRFIELD RD","North Caldwell","NJ",7004.000000,-74.262968,40.899806,40.000000,"Married","Y",12.000000,"Large Option Plan",6380.000000,212.666667,26.583333,0.661000,0.715000,0.756000,0.765000,0.753000,0.888007,"Yes",0
1689.000000,"Eva","Holloway","F",21.000000,"Bachelors","Life Sciences","United States","Sales Representative",1.000000,"Travel_Rarely","Information Technology","High","Very High","Junior Associate","Medium",1.000000,"No","Excellent","Very High",1.000000,0.000000,3.000000,0.000000,0.000000,0.000000,17.817100,"1052 RATZER RD","Demarest","NJ",7470.000000,-74.238806,40.942775,28.000000,"Single","Y",15.000000,"No Option Plan",2716.000000,90.533333,11.316667,0.437000,0.766000,0.772000,0.719000,0.801000,0.944280,"Yes",0
1690.000000,"Cesar","Pierce","M",34.000000,"Bachelors","Marketing","United States","Sales Executive",5.000000,"Non-Travel","Information Technology","Low","Very High","Associate","Very High",8.000000,"Yes","Excellent","Medium",9.000000,3.000000,2.000000,2.000000,0.000000,4.000000,15.043100,"2057 CROSS BAY BLVD","New York","NY",11693.000000,-73.820300,40.597935,32.000000,"Single","Y",13.000000,"No Option Plan",5304.000000,176.800000,22.100000,0.514000,0.841000,0.832000,0.781000,0.666000,0.982858,"Yes",0
1691.000000,"Alyson","Osborn","F",24.000000,"Below College","Technical Degree","United States","Sales Representative",5.000000,"Travel_Rarely","Information Technology","Low","High","Junior Associate","Medium",1.000000,"Yes","Excellent","Medium",6.000000,4.000000,3.000000,3.000000,1.000000,4.000000,4.218400,"325 E BRINKERHOFF AVE","Palisades Park","NJ",7650.000000,-73.990076,40.842408,46.000000,"Single","Y",16.000000,"No Option Plan",3202.000000,106.733333,13.341667,0.660000,0.678000,0.642000,0.721000,0.644000,0.963035,"Yes",0
1692.000000,"Adonis","Rose","M",34.000000,"Some College","Marketing","United States","Sales Representative",2.000000,"Travel_Frequently","Information Technology","Very High","Low","Junior Associate","High",0.000000,"No","Excellent","Very High",3.000000,3.000000,2.000000,2.000000,1.000000,0.000000,19.967700,"4521 HYLAN BLVD","New York","NY",10312.000000,-74.157834,40.531211,30.000000,"Divorced","Y",16.000000,"Full Option Plan",2351.000000,78.366667,9.795833,0.692000,0.618000,0.585000,0.757000,0.762000,0.871179,"Yes",0
1693.000000,"Maurice","Guzman","M",18.000000,"Bachelors","Marketing","United States","Sales Representative",0.000000,"Travel_Frequently","Information Technology","Medium","High","Junior Associate","Medium",1.000000,"Yes","Excellent","Very High",0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,5.138100,"280 POWERS ST","New York","NY",11211.000000,-73.939531,40.712711,41.000000,"Single","Y",14.000000,"No Option Plan",1878.000000,62.600000,7.825000,0.313000,0.760000,0.763000,0.758000,0.751000,0.980356,"Yes",0
1694.000000,"Valery","Sosa","F",32.000000,"Masters","Other","United States","Sales Executive",4.000000,"Non-Travel","Sales","Very High","Very High","Associate","High",8.000000,"No","Excellent","Very High",6.000000,2.000000,3.000000,2.000000,1.000000,2.000000,7.291200,"12711 POWELLS COVE BLVD","New York","NY",11356.000000,-73.834384,40.802864,36.000000,"Married","Y",12.000000,"No Option Plan",4707.000000,156.900000,19.612500,0.682000,0.798000,0.671000,0.740000,0.828000,0.980964,"Yes",0
1695.000000,"Alanna","Saunders","F",30.000000,"Masters","Life Sciences","United States","Sales Representative",1.000000,"Travel_Frequently","Sales","Medium","Medium","Junior Associate","Low",1.000000,"No","Excellent","High",1.000000,2.000000,4.000000,0.000000,0.000000,0.000000,10.922400,"8154 193RD ST","New York","NY",11423.000000,-73.776287,40.726824,43.000000,"Married","Y",18.000000,"Full Option Plan",2033.000000,67.766667,8.470833,0.765000,0.734000,0.744000,0.869000,0.721000,0.981501,"Yes",0
1696.000000,"Nevaeh","Torres","F",31.000000,"Masters","Medical","United States","Sales Executive",3.000000,"Travel_Rarely","Sales","Medium","High","Associate","Low",2.000000,"No","Excellent","High",9.000000,2.000000,1.000000,1.000000,1.000000,2.000000,6.697100,"6724 METROPOLITAN AVE","New York","NY",11379.000000,-73.884506,40.711854,44.000000,"Divorced","Y",17.000000,"No Option Plan",4233.000000,141.100000,17.637500,0.764000,0.790000,0.675000,0.716000,0.708000,0.989959,"Yes",0
1697.000000,"Kaleb","Parrish","M",27.000000,"Below College","Marketing","United States","Sales Representative",4.000000,"Travel_Rarely","Finance","High","High","Junior Associate","Low",0.000000,"No","Excellent","Medium",5.000000,3.000000,3.000000,3.000000,0.000000,2.000000,13.256100,"365 PARAMUS RD","Paramus","NJ",7652.000000,-74.094779,40.950567,35.000000,"Divorced","Y",11.000000,"Full Option Plan",3041.000000,101.366667,12.670833,0.398000,0.785000,0.791000,0.591000,0.603000,0.829820,"Yes",0
1698.000000,"Zechariah","Mercado","M",45.000000,"Masters","Life Sciences","United States","Sales Executive",1.000000,"Travel_Frequently","Finance","Low","High","Associate","Low",2.000000,"No","Excellent","Very High",5.000000,4.000000,3.000000,1.000000,0.000000,0.000000,5.576100,"120 BROADWAY","NEW YORK","NY",10271.000000,-74.011102,40.708247,21.000000,"Married","Y",14.000000,"Large Option Plan",4286.000000,142.866667,17.858333,0.477000,0.675000,0.551000,0.684000,0.672000,0.975062,"Yes",0
1699.000000,"Perla","Boyer","F",24.000000,"Some College","Life Sciences","United States","Sales Executive",2.000000,"Travel_Rarely","Finance","Low","High","Associate","High",9.000000,"No","Excellent","Low",4.000000,3.000000,3.000000,2.000000,2.000000,0.000000,7.587500,"15 COURT ST","River Edge","NJ",7601.000000,-74.043442,40.878285,20.000000,"Single","Y",14.000000,"No Option Plan",4577.000000,152.566667,19.070833,0.705000,0.639000,0.763000,0.758000,0.739000,0.886448,"Yes",0
1700.000000,"Jaelyn","Duran","F",50.000000,"Some College","Technical Degree","United States","Sales Executive",4.000000,"Travel_Frequently","Finance","Medium","High","Associate","High",3.000000,"Yes","Excellent","Low",18.000000,4.000000,3.000000,3.000000,1.000000,3.000000,18.010300,"711 SEAGIRT BLVD","New York","NY",11691.000000,-73.743072,40.588216,31.000000,"Married","Y",14.000000,"Full Option Plan",6796.000000,226.533333,28.316667,0.803000,0.810000,0.648000,0.739000,0.810000,0.448801,"Yes",0
